239795, 67
486685, 63
65550, 55
311300, 127
333211, 184
208591, 279
33740, 59
172451, 77
154043, 157
431756, 81
411822, 68
457269, 37
387988, 73
128622, 100
398525, 192
366413, 210
60214, 47
232820, 137
467858, 200
440049, 94
47471, 75
306925, 65
287385, 189
14900, 40
325750, 184
19501, 123
167234, 152
164781, 152
171787, 214
471299, 169
480458, 169
241333, 93
207160, 67
215491, 279
67326, 112
476084, 76
320530, 70
228710, 106
278734, 114
98397, 115
222968, 155
391109, 99
143723, 144
461773, 169
381996, 104
418523, 112
287134, 189
435828, 99
150359, 69
169309, 108
339561, 153
365184, 34
461103, 138
300707, 233
370205, 60
393374, 73
49705, 189
499724, 151
356723, 122
25287, 64
410919, 174
117523, 198
120015, 118
208696, 85
237372, 75
20761, 224
72451, 42
253373, 225
496188, 164
306092, 114
485886, 213
459564, 262
298, 24
261720, 57
437135, 112
112090, 154
263518, 57
78808, 76
299314, 189
170257, 103
214562, 124
146320, 69
93312, 40
336916, 47
486474, 89
455891, 81
375175, 86
57005, 52
407444, 143
248844, 88
138434, 56
225334, 85
106897, 97
301836, 158
124347, 149
475598, 151
195813, 160
142271, 100
37960, 54
394975, 161
171248, 196
45849, 83
299022, 96
438246, 218
437929, 187
67395, 68
80726, 107
11018, 161
113221, 154
110184, 61
334000, 91
92827, 208
224050, 111
351640, 73
263339, 269
319147, 122
113830, 92
481008, 213
484199, 125
135667, 61
139045, 82
31194, 147
12141, 156
423745, 125
404119, 161
379279, 179
119709, 211
300634, 65
239906, 75
122120, 136
415238, 174
437829, 68
322612, 91
474621, 99
370792, 60
245289, 150
346052, 166
262311, 163
367748, 148
499904, 107
219982, 67
42688, 150
383991, 192
216153, 98
11945, 249
143491, 144
312241, 158
5304, 28
49211, 233
458013, 94
122914, 180
478894, 169
12487, 86
359860, 73
427258, 174
168452, 90
255297, 57
19634, 136
70811, 81
295886, 189
106761, 71
58992, 47
69750, 112
86556, 76
60570, 135
71666, 130
280573, 207
185152, 54
308115, 189
189646, 103
421126, 143
415315, 143
85588, 50
364764, 91
203437, 59
271857, 88
132728, 100
278253, 189
411495, 192
337789, 228
425728, 81
171899, 134
492717, 182
15711, 84
418414, 112
52554, 215
79805, 213
48665, 145
419168, 55
370845, 60
90429, 89
481857, 120
489901, 138
441985, 68
124917, 87
389810, 161
238283, 49
273296, 176
451463, 231
31829, 28
10714, 29
242118, 44
68603, 117
304965, 109
236914, 106
159430, 108
334862, 91
66849, 130
401396, 91
258860, 132
321311, 96
109660, 61
226729, 230
306944, 78
204664, 173
64418, 73
455858, 107
354950, 210
130021, 69
61286, 42
352075, 73
194275, 160
378353, 117
60753, 210
302661, 109
338764, 153
484632, 169
216267, 67
364081, 135
422255, 81
394686, 161
316825, 127
325912, 39
391355, 223
348040, 73
322866, 171
189706, 178
419753, 249
327319, 140
364158, 148
316468, 127
303005, 109
184047, 72
45163, 207
75185, 112
149575, 139
3146, 61
320413, 122
170876, 51
301340, 140
180758, 64
251732, 150
190401, 147
438521, 262
168340, 108
180402, 209
38303, 212
318610, 78
19029, 79
303180, 96
363893, 86
64083, 99
468208, 63
212446, 217
128965, 100
174350, 196
170694, 59
212889, 142
113917, 53
395165, 99
486791, 76
283415, 83
58971, 104
263795, 163
482148, 120
188565, 85
52432, 47
229430, 199
169846, 108
176074, 77
472012, 50
141236, 126
292857, 70
20151, 92
38236, 80
189029, 85
490880, 138
66472, 68
90819, 102
176906, 134
429943, 143
451710, 112
150820, 108
35717, 98
139365, 56
168531, 82
78565, 76
286786, 96
196593, 160
294546, 158
238603, 75
276206, 70
488721, 151
312036, 171
205646, 85
185209, 209
387114, 73
167018, 59
334408, 109
391302, 192
447228, 94
117853, 74
385949, 73
429917, 218
227925, 54
333721, 114
224387, 111
212361, 80
468955, 107
325351, 127
46041, 57
342892, 135
180181, 165
487439, 151
228995, 80
21064, 43
438572, 63
218366, 124
76257, 55
439765, 156
405447, 342
287060, 52
399763, 205
375644, 148
72872, 63
59668, 73
244257, 181
68417, 68
412469, 81
471728, 138
434596, 187
334037, 60
164411, 152
246743, 181
233387, 93
61201, 117
476344, 138
285017, 101
396736, 143
277526, 132
394358, 161
104870, 110
256105, 106
95754, 53
245493, 75
342739, 197
76625, 94
85959, 89
261880, 194
498054, 89
51912, 52
166802, 46
456570, 200
437065, 125
145183, 126
339263, 228
68136, 130
210858, 142
133769, 118
25516, 82
390444, 130
75701, 63
77733, 107
224455, 230
27064, 139
383934, 99
298114, 96
123582, 167
18905, 61
124339, 118
275237, 83
236331, 106
424084, 174
183963, 147
270150, 62
453465, 156
110435, 110
160365, 69
207176, 67
44131, 101
123679, 193
329566, 60
495150, 120
192826, 46
13793, 151
210845, 173
313468, 109
148752, 188
410714, 81
311754, 52
74895, 112
374161, 109
310736, 127
373496, 60
419344, 55
284854, 101
378393, 117
481165, 94
67565, 161
403949, 112
23857, 100
386738, 73
78320, 76
91226, 58
400907, 68
202600, 59
200901, 111
161131, 121
111285, 154
62251, 86
484956, 182
90001, 63
461522, 231
269594, 132
261506, 101
126795, 56
321039, 52
122685, 180
81726, 94
421094, 218
133240, 69
458433, 94
200453, 116
362128, 148
170541, 90
358716, 117
287833, 101
51547, 140
19880, 92
294792, 65
11034, 130
66746, 130
467822, 200
247781, 181
436043, 94
32179, 46
308920, 171
419775, 156
110174, 185
337461, 153
238984, 75
468913, 76
144892, 43
292522, 39
357951, 117
462508, 107
25250, 95
217408, 67
267739, 70
58970, 47
166767, 302
305767, 109
98111, 97
1409, 83
40147, 155
21701, 162
51397, 127
322297, 96
43775, 88
393762, 86
202130, 67
287062, 57
434578, 42
253155, 150
486009, 94
438800, 94
435976, 156
144812, 157
486459, 200
275073, 83
17793, 172
322086, 215
320089, 96
314532, 140
259200, 163
265588, 163
97266, 66
221413, 49
73470, 125
266862, 93
335746, 91
228605, 199
450228, 231
322158, 215
52340, 140
479643, 107
410354, 205
172025, 196
446110, 68
110657, 92
211202, 173
199343, 160
461597, 169
373014, 161
428025, 280
110895, 92
361888, 117
51843, 52
245619, 181
281505, 83
487582, 94
400794, 117
79226, 76
161081, 214
75727, 200
246997, 62
180684, 90
128098, 87
383445, 99
193697, 160
173690, 209
91590, 32
160442, 95
396748, 192
33784, 160
236722, 62
455750, 63
452003, 63
226685, 62
76662, 156
417523, 112
122042, 87
302700, 158
273190, 132
283954, 83
13964, 151
287830, 83
42276, 57
281689, 106
387035, 192
149978, 157
353188, 122
277622, 132
173405, 46
467329, 169
339421, 135
90076, 63
15762, 146
244306, 243
95271, 76
272189, 176
34958, 173
263844, 150
40993, 62
48959, 127
377356, 86
84486, 107
337366, 135
68437, 29
382765, 148
260836, 194
453321, 231
216352, 93
276391, 163
274384, 132
21619, 69
29951, 165
155646, 77
166512, 113
339326, 228
157368, 170
430757, 218
479927, 68
120312, 273
295244, 96
116833, 167
257965, 49
439694, 200
55586, 140
467676, 169
136801, 56
425597, 218
94926, 177
476897, 151
294232, 96
493259, 182
65606, 161
226156, 137
224841, 85
110247, 185
365895, 91
92515, 146
297231, 70
147231, 250
280996, 106
199137, 98
153256, 126
100898, 66
222327, 142
9619, 47
410367, 192
862, 41
459596, 81
37856, 93
73484, 187
204520, 80
375181, 135
112292, 92
345594, 166
41579, 88
390780, 223
44384, 70
381799, 130
292216, 158
239427, 106
137036, 82
337415, 184
142117, 100
364913, 60
497798, 89
344425, 197
410477, 161
15703, 84
408368, 81
298642, 96
4236, 33
223364, 111
249808, 181
210252, 103
225639, 137
392913, 148
115822, 167
16922, 84
43688, 18
470613, 169
352934, 153
260155, 132
34642, 173
302531, 233
169857, 108
425658, 112
323297, 215
239063, 181
270535, 207
147830, 95
431695, 218
375199, 298
303772, 83
338158, 65
306658, 39
421649, 130
140159, 206
439354, 174
490363, 306
150513, 64
375759, 161
350663, 166
241543, 119
288510, 96
71742, 174
24602, 157
26137, 108
83655, 58
324623, 96
193720, 72
263286, 119
323576, 91
313522, 153
94596, 53
53868, 91
480455, 200
370335, 166
145033, 175
437193, 156
140306, 82
402585, 161
28721, 152
97410, 66
274982, 176
66891, 68
86016, 19
100420, 40
233619, 106
205223, 204
250528, 57
122379, 87
205068, 80
94802, 76
120941, 123
316345, 101
73631, 68
442504, 50
164003, 64
247430, 119
494649, 63
424036, 81
144495, 206
6607, 75
471099, 107
255383, 101
3623, 118
468960, 107
403177, 130
91493, 71
128459, 56
301715, 114
143118, 126
337144, 109
333187, 153
262455, 181
415244, 55
408499, 161
227296, 155
486906, 169
175989, 72
420020, 81
152753, 157
421004, 81
485443, 138
96399, 97
436685, 125
348694, 104
191387, 98
419626, 174
303113, 158
352408, 73
368570, 60
310797, 127
225066, 111
294259, 158
56342, 60
113369, 61
152312, 108
297728, 158
63220, 78
284359, 75
341294, 197
128762, 48
351592, 104
73606, 125
230466, 168
389411, 223
235975, 137
227604, 54
14260, 50
378446, 254
268843, 163
312400, 140
42539, 57
75259, 112
53308, 70
154718, 82
25372, 56
443633, 156
348217, 73
48018, 83
475955, 76
210421, 80
153986, 51
189320, 28
476237, 151
271551, 114
75932, 55
182584, 116
226780, 67
256931, 57
150163, 113
191039, 222
227830, 80
85201, 102
184613, 59
154728, 25
103350, 159
372495, 86
319523, 215
458284, 156
145932, 64
73541, 63
330135, 184
373036, 117
63021, 130
353352, 104
74318, 68
421421, 68
211766, 142
378193, 86
172542, 90
56945, 153
430771, 156
82282, 58
23957, 51
78755, 76
286751, 189
424454, 174
457474, 156
206503, 173
460159, 138
250029, 137
136948, 82
352974, 104
227125, 62
245091, 181
296789, 65
208261, 67
280529, 70
10555, 148
347458, 166
490725, 89
274307, 176
267445, 132
245371, 181
268626, 70
50152, 65
256356, 75
222806, 155
52164, 47
373199, 117
365947, 86
131992, 69
430250, 50
397452, 161
233358, 93
46465, 114
395469, 122
171964, 103
68903, 161
153211, 157
139215, 56
372533, 135
406814, 205
37604, 62
61619, 148
288935, 158
97141, 159
34476, 142
349798, 60
468195, 125
176837, 121
323589, 184
351782, 73
251570, 88
445590, 68
258212, 194
124494, 118
496727, 138
242434, 212
22988, 175
461483, 161
247970, 168
249199, 225
86014, 164
214372, 98
182151, 90
85218, 58
496217, 138
33995, 85
374036, 86
168917, 152
80740, 138
279343, 145
357421, 47
144499, 188
325829, 153
208681, 54
164605, 144
372594, 135
73228, 156
321177, 52
10877, 68
293821, 127
376097, 179
254878, 106
340102, 153
398731, 267
249909, 150
47363, 176
199849, 116
4089, 64
314195, 109
132178, 74
203352, 59
262120, 163
108089, 66
64661, 148
22393, 162
126058, 30
235351, 168
164973, 214
337433, 184
28997, 72
241776, 212
211022, 80
284573, 75
5, 5
460582, 63
110269, 154
153305, 157
473216, 45
488387, 120
396710, 174
445412, 143
425620, 218
436405, 143
288918, 189
154295, 77
377530, 104
426977, 81
354046, 272
336364, 184
343019, 210
18935, 105
9935, 166
342026, 153
449984, 156
53730, 91
357543, 122
385811, 99
212607, 173
373754, 210
112405, 61
335789, 184
440470, 125
111189, 110
7018, 57
181268, 134
293553, 158
319675, 202
388794, 161
302989, 96
8464, 34
201822, 111
372210, 179
165520, 152
426199, 174
102691, 53
83673, 151
61241, 86
250301, 256
367713, 86
152684, 95
123706, 136
281887, 132
266075, 194
137785, 131
42160, 57
442132, 50
28606, 103
347965, 179
431861, 81
249749, 150
329118, 65
22087, 100
406620, 112
95490, 102
46056, 132
356016, 73
227113, 155
129494, 118
341285, 104
78602, 50
446229, 187
143777, 206
351427, 122
185310, 178
298608, 96
350542, 179
317536, 78
34434, 28
161366, 170
14838, 71
394447, 161
409887, 81
41459, 62
131099, 100
339361, 228
282540, 83
230433, 199
276775, 132
450761, 63
414202, 174
429846, 125
393444, 99
170075, 245
487887, 138
74151, 169
71565, 50
406282, 42
106508, 97
37182, 155
346835, 104
447306, 169
178483, 72
88394, 71
292301, 83
433692, 81
321225, 96
3948, 38
127270, 224
158896, 121
38166, 80
150585, 139
201642, 67
107533, 92
20957, 105
62107, 86
53960, 78
29869, 72
203502, 59
204050, 111
190119, 103
235007, 106
17630, 53
226010, 137
429328, 125
276408, 132
134302, 162
93574, 221
209, 39
160445, 258
378524, 148
421660, 130
248315, 88
197628, 98
102494, 79
480321, 94
55769, 60
320307, 171
470632, 169
234650, 75
463925, 138
367451, 135
454400, 94
466874, 107
178482, 72
8476, 83
382572, 223
5839, 217
414368, 55
99053, 71
121494, 180
342177, 78
311051, 246
283365, 83
241504, 119
181641, 103
61774, 86
336358, 60
26468, 46
3484, 180
463252, 169
278306, 88
458446, 231
493061, 138
20314, 180
406026, 60
187838, 134
351773, 166
427037, 210
296923, 96
202206, 98
406672, 86
44006, 70
312855, 127
78964, 200
308126, 352
361001, 210
404390, 205
419630, 143
224963, 85
5916, 98
114454, 53
411893, 174
208993, 155
134067, 162
40173, 44
484478, 94
116603, 154
238929, 80
148012, 118
294851, 127
376458, 55
91623, 146
8000, 114
211002, 129
467547, 107
413005, 174
410669, 55
64577, 104
196531, 67
125576, 180
51267, 78
216251, 93
187592, 134
146381, 64
305774, 202
324443, 202
113433, 198
495782, 120
443668, 156
